num_contours,avg_area,std_area,std_4nn,circle_similarity,avg_perimeter,std_perimeter,avg_compactness,std_compactness,avg_eccentricity,std_eccentricity,avg_solidity,std_solidity,avg_curvature,std_curvature,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,fft_10,offset_x_mean,offset_y_mean,offset_x_std,offset_y_std,var_radii,var_angle_gaps,centroid_hull_area,centroid_hull_perimeter,quad_1,quad_2,quad_3,quad_4,mean_1nn,avg_degree,avg_clustering,area_ratio,bbox_aspect,std_aspect,sym_horiz,sym_vert,fractal_dim,template_match_score,occupancy_error,assignment_cost,avg_diameter,std_diameter,avg_pairwise_diff,child_id,label
27,397.6481481,189.8539309,11.88722299,0.133535189,108.6817559,39.23896832,0.570154078,0.314557038,0.762224057,0.129731815,0.768732357,0.276418744,2.706835279,0.451635691,0.61605185,0.38492617,0.17493998,0.11453704,0.10811222,0.07801708,0.076362275,0.049993705,0.05522752,-6.57168853,3.828308478,110.2997293,48.04038754,1779.25354,0.120224509,41869.25067,859.2326389,6,6,8,7,38.07735417,5.037037037,0.193732194,0.156636613,1.85937499,0.192382228,0.208523294,0.174770857,-1.888381844,-0.006321184,0.428571429,6.056752428,30.11235434,4.965231449,1.422215343,10840,3
23,496.5,360.5836754,12.53095977,0.196762115,135.8674593,57.42302936,0.445544272,0.281114796,0.672540545,0.152869895,0.719485946,0.261925103,2.649934098,0.484916016,0.5196747,0.34100306,0.20835775,0.10570193,0.071724206,0.058455747,0.049116828,0.043084934,0.04354003,9.122288479,10.78149192,92.89161475,51.61860137,1482.368491,0.057450292,35641.40372,774.3709768,3,8,8,4,39.10083119,4.869565217,0.221343874,0.152028916,1.640186908,0.234348319,0.147664378,0.140204852,-1.860043321,0.091858074,0.428571429,2.068972282,37.16564497,13.71993342,1.777377725,10848,1
45,64.21111111,25.40439352,10.09476673,0.23559509,39.22651097,12.11818961,0.547559141,0.138350718,0.590408586,0.166765319,0.821867341,0.096010074,2.632611478,0.591463162,0.5275702,0.3078736,0.22863032,0.17143714,0.10845709,0.10573856,0.10379826,0.07100827,0.059111305,-2.761607705,-8.957740285,102.0257289,59.2688566,1965.984421,0.023319189,56383.8133,925.4945662,13,12,10,10,33.71445158,5.111111111,0.116161616,0.039550227,1.610328631,0.264726368,0.108464168,0.03266999,-2.139231742,0.035050858,0.095238095,24.03133532,13.77392917,4.064888636,0.266049981,10850,2
17,6.764705882,7.18068825,25.85247496,0.297024613,11.68050244,7.835646246,0.597365685,0.153762724,0.400549261,0.279118295,0.907433398,0.118826272,2.451128845,0.688145079,0.31504378,0.28252843,0.23557079,0.21095592,0.21255462,0.15674262,0.14572082,0.11567704,0.104628675,-16.59795377,-4.151114504,107.1731483,79.00295861,1599.634849,0.048887826,65116.22576,968.7272224,5,4,4,4,57.71512993,4.470588235,0.279411765,0.001331111,1.525210078,0.665512265,-0.001395695,-0.001395695,-1,0.010197084,0.523809524,4.065874606,4.780472541,3.33872465,0.041812498,10851,1
18,429.8888889,476.0028757,14.38762258,0.126041886,228.2612775,92.39966417,0.220060165,0.30692074,0.793160347,0.108908387,0.36613664,0.364918485,2.725679482,0.443471058,1.1663022,0.6984866,0.22404215,0.13351706,0.089240365,0.09753713,0.052097548,0.05904082,0.038266376,-33.19336779,19.20611732,108.7007322,86.04492383,1624.695956,0.351000882,43107.73207,924.2918465,7,0,5,6,49.00735252,4.555555556,0.267973856,0.07035249,1.198019798,0.192410338,0.156192617,-0.023858297,-1.674072944,0.011069888,0.571428571,3.113412535,44.85852916,11.74455551,1.68795836,10852,1
21,632.047619,182.3501279,14.39240013,0.104155655,108.5569295,15.98391936,0.661455619,0.039216809,0.771944767,0.088643194,0.917661059,0.020336083,2.71153381,0.581936082,0.5163514,0.34107748,0.19644395,0.15205695,0.18424429,0.095832564,0.13404286,0.107535325,0.12744983,15.69293882,4.012548761,86.79620538,51.6835056,1323.835156,0.079324519,36903.17955,741.2972345,4,6,5,6,41.92368633,4.571428571,0.228571429,0.206512945,1.485576916,0.22771516,0.20000596,0.1734159,-2.041711736,0.105433434,0.333333333,0.069077674,34.27504529,5.466986103,2.182678461,10853,3
8,1306.125,1482.174706,35.25274126,0.357280872,216.9472212,106.4805017,0.319304098,0.204123466,0.373845547,0.145267884,0.71716357,0.18157392,2.770256823,0.49528446,0.5125655,0.28771755,0.10541533,0.08494293,0.060111396,0.033521935,0.033928275,0.02732718,0.02542172,12.57154434,-1.364259765,104.5216097,91.5175961,2649.701148,0.12833375,63082.06219,963.9747328,2,2,2,2,110.1506635,3.75,0.535714286,0.087282295,1.005797099,0.160303851,0.07541114,-0.020305157,-1.63506517,-0.03971813,0.80952381,13.07354972,68.23085684,30.36322076,4.486804962,10856,1
25,578.32,479.860894,20.0636415,0.174842924,143.8228736,64.8075386,0.441201341,0.283417636,0.702735613,0.108000541,0.697926246,0.275719956,2.656267234,0.519990428,0.52731276,0.3443629,0.17206371,0.11982217,0.09657079,0.06962999,0.056168027,0.06969344,0.046135712,-19.08968852,-21.86514956,83.17708943,69.08674291,1576.02225,0.035745251,54100.32002,875.9364907,9,8,5,3,45.958277,5.04,0.21,0.159343142,1.311787067,0.266919812,-0.015018789,0.205205516,-2.197750861,0.047136195,0.238095238,4.056760183,38.0735174,13.96020319,2.055044889,10858,2
16,141.1875,104.6160951,30.84469471,0.364725335,77.211679,49.6782969,0.351623599,0.131855488,0.350197332,0.159381967,0.716183216,0.127755301,2.597103347,0.603879325,0.1950154,0.12642416,0.050890572,0.058520623,0.0333779,0.034995932,0.039932117,0.027082287,0.022031046,3.563495877,3.938501945,68.10073702,80.3466457,1664.358523,0.061563718,45126.98915,851.8484442,4,3,4,5,45.55538036,4.75,0.316666667,0.027863777,0.777089781,0.84605258,0.05458382,0.061003093,-2.107859908,0.04147071,0.523809524,5.070485411,28.2553363,16.21183119,0.568769515,10859,1
38,22.18421053,10.04032727,15.7487901,0.229232608,21.78391802,8.030438809,0.610585025,0.125062556,0.576263121,0.123986443,0.854351226,0.095291306,2.51315744,0.60887431,0.28610638,0.26461324,0.17172165,0.15579599,0.08201775,0.08709216,0.06402541,0.06451614,0.05349772,-8.648221342,-25.02081372,102.7986164,66.42121495,2071.105761,0.030564626,62504.16124,961.0787218,13,11,8,6,34.79015554,5.105263158,0.137980085,0.009973381,1.40816326,0.249554373,0.003216358,-0.007956557,-1.339035953,0.029554218,0,17.02748623,8.059813671,2.821428045,0.105942436,10860,1
19,209.4473684,256.1340056,23.02386383,0.212875125,171.7095034,67.15760347,0.128168676,0.189304578,0.704909935,0.12621418,0.276193591,0.239034491,2.716243422,0.4492306,0.77647656,0.40844688,0.09782434,0.08064957,0.048330892,0.035844818,0.031042956,0.025537152,0.02403151,-6.659182165,14.11878407,113.04199,58.31087013,1345.640885,0.06136106,47860.1208,838.0649749,4,5,5,5,42.73211639,4.315789474,0.239766082,0.051468591,1.704225344,0.343543739,0.029667528,0.098157083,-1.96356827,0.055224698,0.523809524,2.078963791,38.68892324,9.333519537,0.907598674,10861,1
29,42.75862069,38.68297779,24.84791355,0.322338258,35.13131785,14.88710325,0.433661555,0.149568346,0.480557839,0.175287708,0.728746712,0.131201492,2.582708777,0.541077093,0.3679311,0.1894207,0.12889242,0.072004795,0.0684097,0.048368663,0.054841798,0.044952624,0.03770428,-21.52290099,-3.044843667,100.427957,66.21181377,1681.489967,0.031286489,61137.42476,929.9896462,12,5,6,6,33.53285521,4.965517241,0.177339901,0.013205819,1.327067664,0.496576528,-0.010866818,0.034974816,-1.405142139,0.004204733,0.428571429,8.055418061,13.38959582,5.747092176,0.189051732,10862,1
42,50.51190476,31.86363954,17.98497244,0.245648679,35.44962709,17.3886168,0.54433106,0.155531739,0.574999641,0.185676026,0.82241237,0.10503231,2.579479029,0.621099404,0.42004448,0.6857522,0.21349503,0.18193316,0.14907862,0.18815735,0.10834096,0.104298614,0.097559385,-10.41461492,-7.96891593,90.29514662,52.30496179,2569.158464,0.031378389,50599.12721,878.0744121,12,9,12,9,25.15917031,5.19047619,0.12659698,0.02874155,1.484304926,0.544148451,0.074959964,0.087051991,-1.70549005,0.024301602,0.19047619,21.04564278,12.5308276,5.962364319,0.217281237,10863,1
33,13.54545455,9.727626728,16.55045918,0.344047609,22.66709941,13.29486898,0.41887558,0.224500399,0.3986988,0.245344513,0.751966023,0.194978993,2.555887323,0.616156599,0.40435907,0.39764252,0.23956901,0.24902341,0.19791506,0.1993966,0.15916164,0.13798618,0.12555104,-18.9530322,-34.86450295,102.6000382,57.2194899,2209.270794,0.035244718,46910.7736,906.494482,14,11,5,3,30.90656892,5.151515152,0.160984848,0.006157025,1.814999991,1.306568967,0.039399391,0.031981626,-2.196158711,0.07381191,0.095238095,12.0307771,9.209206657,5.199903613,0.078528404,10866,1
26,18.48076923,7.142075718,28.05356672,0.2544617,19.39035676,4.949314293,0.620287032,0.123899838,0.523887548,0.163477215,0.876027547,0.085547389,2.533177196,0.57578996,0.3206221,0.21105176,0.11097111,0.10832361,0.09024289,0.06434392,0.064843364,0.057871923,0.05526739,4.142596124,-24.90993222,109.381121,82.59867522,2551.622781,0.031430216,78490.97491,1076.18218,9,10,4,3,48.22433329,5,0.2,0.004645699,1.204778153,0.390631243,0.03086808,0.028138131,-1.5,0.003212743,0.476190476,5.057393772,7.501087056,2.076202315,0.09023077,10867,1
30,373.35,120.7287697,13.70479283,0.178076528,85.03401815,13.05522227,0.645386523,0.110282523,0.626560096,0.134247591,0.905782573,0.044897342,2.638478665,0.483870303,0.3914388,0.2061084,0.1770365,0.11261357,0.08389984,0.057222527,0.06162133,0.040544715,0.056410372,-18.4396369,-6.47794371,97.00687651,55.75520055,1604.655138,0.024134168,44746.8063,843.6647494,9,7,8,6,35.14787856,4.866666667,0.167816092,0.156422826,1.720588227,0.327221278,0.103741367,0.093570559,-2.039835541,0.12529682,0.047619048,9.028997326,29.50305377,4.768279033,1.313250065,10868,3
59,173.1610169,87.01852719,8.822552407,0.186361373,65.08325462,24.09070222,0.577248024,0.229776287,0.694822817,0.154634409,0.831543023,0.154453991,2.659580208,0.494052172,0.70927286,0.36636427,0.25546333,0.15366808,0.11662453,0.10442314,0.09147053,0.072800696,0.06549149,18.41017871,-13.6972732,99.01699996,55.38557908,1914.163227,0.01301884,54204.79719,904.6651231,19,16,8,16,27.95674641,5.322033898,0.091759205,0.130369038,1.590090083,0.254667635,0.083200907,0.110982698,-2.042623506,0.11651483,0.047619048,38.02395109,20.34656549,5.93041443,0.647440672,10869,2
12,12.41666667,5.011791651,24.45978201,0.351435257,20.49018749,6.644385541,0.433335877,0.214787665,0.415452483,0.225767476,0.744774259,0.15766753,2.561615016,0.636895433,0.2697527,0.16624843,0.12231513,0.13362035,0.12942101,0.10299011,0.10572508,0.0902251,0.078744106,16.95186402,-0.306284175,119.507561,31.88207523,2506.966988,0.195016815,22925.03769,769.3409011,2,4,3,3,52.46520069,3.833333333,0.348484848,0.004829039,4.270588185,0.821015443,-0.001715438,0.012908145,-1.403677461,0.019743402,0.619047619,9.050226216,8.513722583,3.138448838,0.07278125,10870,1
10,68.25,37.88023891,54.45201913,0.385970609,60.92863587,34.15727331,0.285185267,0.122392591,0.423271602,0.174496646,0.595165503,0.198051369,2.667602048,0.465992211,0.33943456,0.10474594,0.07507904,0.050681252,0.029266149,0.033358023,0.022987973,0.020509902,0.018045092,3.662917522,63.05340044,81.30323837,105.3605728,3915.470998,0.592271362,44557.17216,984.5109554,2,0,4,4,58.04427838,4.6,0.511111111,0.006138252,0.853185593,0.560424845,-0.006023566,0.033881335,-1.485839919,0.021491773,0.857142857,11.12339836,22.63605982,9.879716374,0.305362493,10871,1
36,848.2222222,668.2616383,14.47118883,0.234750357,170.2920025,94.87849395,0.448771907,0.239334336,0.567430156,0.147587281,0.785337842,0.203108881,2.66885619,0.529017559,0.41487712,0.23978251,0.12916818,0.07130572,0.06921187,0.049270794,0.031190284,0.029086553,0.023691598,-6.555847151,5.585205607,88.04942989,83.88812098,1697.932416,0.024307975,72325.82588,1001.766566,8,8,12,8,41.23876142,5.222222222,0.149206349,0.263377609,0.997067446,0.203158339,0.104167831,0.170029494,-1.816761721,0.083100244,0.142857143,15.03839927,49.71913819,23.17281855,2.955963373,10872,2
17,792.3823529,540.8646544,24.52292711,0.229459721,126.0363837,52.40812605,0.61505883,0.176809223,0.568651592,0.143217582,0.896316955,0.081234955,2.717159391,0.426740898,0.4327284,0.18011771,0.14742751,0.085765906,0.0633728,0.05353051,0.02594368,0.028749997,0.023333298,-22.18814193,-7.731389779,95.52050953,47.34654737,1520.444128,0.094607594,35984.77713,779.4735756,5,5,4,3,42.57897125,4.588235294,0.286764706,0.183707007,1.797029694,0.217065887,0.028432273,0.027974598,-1.928755683,0.09401355,0.428571429,4.046731732,44.06780779,18.77965324,2.701312304,10873,2
21,34.80952381,14.46463354,21.66456575,0.226513872,27.80788143,8.147338705,0.577614766,0.115134999,0.617611448,0.145207693,0.833552422,0.085918743,2.564235804,0.62768776,0.5619319,0.28064093,0.27460063,0.14806347,0.13158633,0.13952848,0.1814065,0.09511697,0.062736,-8.984519582,-15.30322616,92.31833937,82.77528607,1791.633049,0.041993261,59995.25442,929.9118032,8,5,4,4,52.73221831,4.571428571,0.228571429,0.008425056,1.293436288,0.331056156,0.02489979,0.011179787,-1.428990498,0.019331643,0.285714286,0.063868867,9.968616396,3.110354673,0.155883938,10875,3
34,220.2647059,170.3803805,14.63435481,0.232505234,75.70165035,43.04391974,0.544172642,0.252533781,0.60414032,0.147453688,0.813462105,0.189989137,2.710633325,0.455338218,0.38752598,0.30146852,0.17341565,0.10847235,0.069277205,0.06230637,0.053320523,0.04081752,0.04524347,9.072715187,-22.29067907,108.2658062,48.92548238,2245.472481,0.043330948,50112.52277,895.8135479,12,12,5,5,34.07998393,5.117647059,0.155080214,0.104725147,1.842639585,0.352042939,0.207814561,0.080859414,-1.851037344,0.088705584,0.095238095,13.03064622,23.45855776,11.53851136,0.810281277,10876,2
38,469.4473684,360.1027775,12.60472044,0.242188288,117.4416337,64.8998598,0.486155762,0.221007933,0.573651264,0.169535684,0.804732084,0.158399355,2.63707897,0.519914632,0.5850986,0.3004377,0.175878,0.13003021,0.09556424,0.08134756,0.06158049,0.06450941,0.053866256,-9.207525545,14.01463331,87.05200513,62.57462466,1590.419985,0.047134274,54007.31841,898.7155673,9,8,12,9,32.69194355,5.210526316,0.140825036,0.191112349,1.28996282,0.201147311,0.072830187,0.146080678,-1.659351551,0.063935846,0.238095238,17.03910665,37.14797162,18.0358355,1.668656349,10877,2
18,1172.944444,724.232446,18.62515183,0.176533112,221.7180119,77.51356231,0.39227164,0.275303513,0.725611028,0.186644374,0.671627813,0.297876314,2.661021997,0.490176212,0.7133591,0.5239083,0.21746245,0.11813964,0.11170234,0.059442606,0.06435217,0.039908014,0.047372527,18.64441643,9.210764987,89.48583801,69.10026324,1762.636993,0.120842164,48102.16091,856.5094254,3,6,4,5,51.74422472,4.777777778,0.281045752,0.194663421,1.135922326,0.113176162,0.254006629,0.089351123,-1.659508731,0.042320404,0.476190476,3.060438982,56.19562445,18.50965553,4.056802273,10878,2
21,418.4761905,220.538706,14.80612487,0.171864356,136.6371874,65.88289807,0.434466432,0.284377824,0.707703777,0.138666337,0.682293217,0.280987646,2.669807622,0.500805136,0.72074056,0.42282787,0.20606168,0.12114176,0.075957924,0.073517546,0.055911023,0.049417336,0.041642897,-10.85655211,-13.28266532,97.53293492,55.19904563,1653.796477,0.037005739,41860.71119,813.8018161,7,5,5,4,44.9824901,4.666666667,0.233333333,0.122346128,1.676328494,0.179678816,0.192168049,0.047056126,-1.973371512,0.07975582,0.142857143,0.049765697,35.10550308,9.543576062,1.534098268,10879,3
4,304.25,229.9805698,,0.286642961,521.9493092,401.0974067,0.145335125,0.227396328,0.535783413,0.171129432,0.275343003,0.418710923,2.703534177,0.427758827,0.593367,0.114051625,0.096168265,0.023626428,0.04937143,0.027518276,0.04266827,0.02449561,0.023212345,-31.7487364,-8.997320065,14.17855951,27.76731315,300.4192214,3.036882387,748.8430461,169.8873707,2,0,2,0,28.18089248,3,1,0.020318891,2.199999987,0.450870296,0.013855855,0.00611,-2.093156857,0.013111305,0.904761905,17.04939964,172.0433532,139.0074984,1.667859435,10880,1
18,988.2222222,794.7592092,24.88800484,0.170667114,179.3767822,94.13705811,0.545605508,0.296003368,0.654990078,0.152358293,0.77258808,0.32186308,2.741963927,0.430004224,0.74512565,0.3464903,0.18223038,0.12905088,0.08504042,0.08181846,0.057255786,0.03381863,0.034252528,-3.383260327,-9.817833546,91.25962732,74.03854008,2467.776997,0.093327148,53223.42934,906.1371816,5,5,4,4,53.31440398,4.666666667,0.274509804,0.167244897,1.238907846,0.154329985,0.155552129,0.067385404,-2.02887512,0.075262085,0.380952381,3.054128005,50.46241929,18.49744174,3.400885582,10882,1
19,227.3421053,127.540092,21.06727301,0.256444559,101.4861427,50.37292541,0.366007937,0.20697104,0.556417607,0.16486212,0.69356002,0.201633751,2.630998307,0.517201315,0.6267932,0.35363507,0.17602415,0.10452161,0.09751728,0.06345316,0.054981094,0.046762586,0.040224183,-2.612087346,3.537320727,95.14004847,71.03208931,1590.358692,0.048588109,54427.43887,870.5951928,5,3,5,6,55.36456746,4.631578947,0.257309942,0.046010375,1.297397765,0.426040715,-0.001429347,0.011682007,-1.389582418,0.022978729,0.523809524,2.062011795,28.86416891,11.43249133,0.872871697,10883,2
62,102.3629032,95.47070017,13.80239046,0.17551473,42.28598744,21.29145601,0.682765229,0.137300121,0.667257466,0.149309105,0.906586603,0.063793732,2.643870426,0.498850116,0.6332097,0.3070709,0.2340339,0.16205902,0.16104554,0.113269456,0.104337506,0.07949621,0.08529971,-14.04501541,-1.174257872,114.0109,75.1958381,1531.789284,0.00748258,73597.48351,1040.006843,20,15,14,13,24.5827496,5.451612903,0.089370703,0.070266051,1.411067188,0.215051646,0.07445784,0.000347851,-1.933985,-0.002494268,0.285714286,41.04025533,14.84786885,6.938124011,0.388823569,10884,2
16,1093.21875,1106.87344,17.97688838,0.251598907,264.0554226,155.5117979,0.265409575,0.251237614,0.581525807,0.1712373,0.560184848,0.318099211,2.727970765,0.44859579,0.7130302,0.5088918,0.25908238,0.16190708,0.116447166,0.06494428,0.07907095,0.052340884,0.03707486,-30.38180538,-6.390901989,78.6877524,42.11608532,1409.694499,0.174436902,25311.83353,667.144052,6,4,4,2,39.05811108,4.875,0.325,0.243363386,1.833333324,0.23080216,0.080076759,0.197611395,-2.15869204,0.11270515,0.619047619,5.054569359,62.26592605,29.97527237,3.852093935,10885,3
17,785.6764706,988.6072488,20.86261509,0.270521353,215.1912348,223.2991771,0.299283803,0.20670179,0.604754251,0.151274519,0.660143082,0.176084352,2.601525908,0.560944954,0.66875243,0.3824219,0.256548,0.15180263,0.09727324,0.08102578,0.05278264,0.07386476,0.044951074,17.38198658,-6.267727597,88.19375933,58.86162244,1566.542679,0.160669257,32388.80421,800.9285462,5,4,0,8,38.77125997,4.823529412,0.301470588,0.173184394,1.420600852,0.370119084,0.094260588,0.176493928,-1.794691643,0.0718185,0.523809524,4.060823816,50.17377791,34.42473818,2.824125051,10886,1
42,165.0595238,72.47644957,10.07690326,0.218722384,63.99756528,27.38530367,0.57436409,0.187200388,0.618235743,0.137326067,0.848105069,0.126125551,2.647488966,0.478605355,0.6607827,0.4679088,0.19648845,0.16522294,0.11697585,0.09168619,0.062403865,0.048895944,0.058211107,1.247799769,-9.158248386,94.0048203,52.92588075,1726.218788,0.01912927,46515.15586,850.049492,12,12,8,10,31.80364185,5.19047619,0.12659698,0.086690926,1.593749993,0.30684376,0.038673304,0.102813476,-1.701470413,0.07034183,0.047619048,21.0302425,20.73951586,5.973441702,0.618375003,10887,3
4,10554,5111.497762,,0.295219768,798.3879079,348.1909273,0.335299439,0.291040679,0.549245703,0.133631923,0.760930498,0.137008265,2.732216863,0.420482985,0.30885077,0.25759128,0.11845915,0.062950715,0.10505797,0.10987154,0.07198837,0.027395882,0.048492197,-24.08668979,13.28052891,75.74054824,53.8743276,583.2609414,0.131481347,15979.74968,518.7382228,1,1,1,1,108.2060222,2.5,0.833333333,0.482562326,1.50622406,0.455317868,0.346537111,0.533438974,-1.885426234,0.16371328,0.857142857,17.04741139,192.64362,68.24357602,34.74055862,10888,2
26,40.78846154,16.7958174,21.90443542,0.246884872,30.93975179,9.720997666,0.555416359,0.129104719,0.540939745,0.153789967,0.821920445,0.091229092,2.557798836,0.620826196,0.31099907,0.23949026,0.16762891,0.12734328,0.10514562,0.093845606,0.064675175,0.06492004,0.058380272,1.056123704,-14.75553353,101.6638707,92.27458835,1409.709958,0.007102366,64861.95459,984.425169,7,8,6,5,35.21761796,4.846153846,0.193846154,0.01073109,1.135593216,0.297023655,0.039099388,-0.009221764,-1.806571064,0.025465894,0.380952381,5.054956459,11.4038232,3.911389819,0.179235578,10889,1
34,944.4705882,565.6114721,12.24350866,0.161100537,149.1025538,81.79302418,0.624557892,0.240295639,0.706657464,0.134335778,0.86689296,0.192827408,2.690346309,0.445843625,0.5453285,0.30409032,0.187356,0.13054533,0.0829549,0.07150741,0.07059109,0.05290288,0.047782335,-14.75903076,-2.370181515,87.15529534,69.77353747,1763.926477,0.021110922,60036.70744,908.2949532,10,7,9,8,39.63667717,5.058823529,0.153297683,0.315612561,1.252631575,0.270568846,0.305828091,0.135843449,-1.809305765,0.12431983,0.095238095,13.03499027,44.02265435,15.76127117,3.220875025,10890,2
29,49.01724138,29.30001846,12.69095075,0.1655379,30.20427172,11.11111578,0.658997464,0.095556113,0.718658555,0.145447353,0.901518617,0.068674965,2.711740129,0.622597705,0.5410853,3.2865393,0.40086263,0.38037342,0.23227765,0.6338954,0.22230098,0.21475837,0.19191803,24.72466896,-3.079083678,94.15257357,56.90060875,1581.774481,0.056111055,41379.36182,812.8999389,6,9,6,8,37.29911845,4.827586207,0.172413793,0.02343969,1.594871787,0.280716187,0.061535705,0.019442424,-1.968628166,0.062084295,0.238095238,8.03961679,10.58010337,3.594924428,0.206088364,10891,4
23,15.52173913,8.847104981,18.96173608,0.226296935,17.07181747,5.354087371,0.64908775,0.121021417,0.591479347,0.168149553,0.891742454,0.098317807,2.499778823,0.620070725,0.46348825,0.29549065,0.17156789,0.1688618,0.11990565,0.12434163,0.10513205,0.091435805,0.10059678,8.341867996,-10.06828933,102.7971774,63.47104346,1491.215048,0.06224888,52519.54316,884.2080125,6,7,5,5,40.91552702,4.782608696,0.217391304,0.004628609,1.579185513,0.459127702,-0.003518587,-0.003518587,-1.903677461,0.013633025,0.428571429,2.05391126,6.388835281,2.034528323,0.077747285,10892,3
34,300.3088235,340.7650997,16.45470192,0.285228312,122.286458,89.82425399,0.351278647,0.242008089,0.519798604,0.168846964,0.64131561,0.267332755,2.670484278,0.474188913,0.5528024,0.38279682,0.1535398,0.12563716,0.0920773,0.06579299,0.05018566,0.053934064,0.031540718,-39.61634128,-4.344045733,86.47011705,81.07686712,1980.106134,0.028332402,63895.35323,965.9121658,14,3,11,6,37.65856105,5.117647059,0.155080214,0.093139401,1.201986751,0.290683088,0.037575069,0.098530146,-1.673242677,0.048789833,0.238095238,13.04710796,34.95154301,14.19636221,1.12753129,10894,1
23,443.8695652,645.8307292,20.29370684,0.208717823,153.9764464,212.8822762,0.497925483,0.299819576,0.58139037,0.160662495,0.755076663,0.277060081,2.702607865,0.444856436,0.5326582,0.3033393,0.14341111,0.13324174,0.06283901,0.08504524,0.061322063,0.054224852,0.036652226,9.341787837,-15.27401022,100.0458138,52.88738872,2279.95164,0.034841035,44255.7549,876.6580066,6,7,4,6,41.10342683,4.869565217,0.221343874,0.139920234,1.80597014,0.590531272,-3.30E-05,0.066231997,-1.807133775,0.054254048,0.142857143,2.043694859,37.97328509,37.79273064,1.629782677,10895,1
20,30.825,18.49883442,36.33842362,0.247165268,26.21040754,12.02354226,0.583028021,0.140714677,0.565270979,0.191933119,0.849347781,0.115867604,2.591664045,0.608865876,0.42633256,0.8087791,0.21708529,0.20674053,0.1698888,0.22604899,0.14461185,0.128966,0.1312761,30.71222174,-31.78959205,97.70206893,111.2975768,1141.828028,0.052962931,72277.93357,1050.969247,5,8,1,6,44.37230674,4.6,0.242105263,0.005270898,0.994169093,0.563120309,0.040117599,-0.005536737,-1.469299728,0.010715244,0.666666667,1.109522675,9.927697046,4.742449932,0.14040938,10896,1
20,525.35,365.6521605,14.55982078,0.192324292,122.5045806,45.5313398,0.506467004,0.291577443,0.678457384,0.138458086,0.763698416,0.240494979,2.708519412,0.453547794,0.66217005,0.43935633,0.21757695,0.130667,0.15802304,0.116376564,0.09026377,0.072665796,0.06690047,-6.766643153,-9.984176187,93.41280957,54.63061054,1832.821065,0.063826676,41843.15388,831.2828808,6,6,5,3,48.709449,4.8,0.252631579,0.143675646,1.723300963,0.313918942,0.089403537,0.108542694,-2.022396115,0.05744774,0.19047619,1.042585171,35.16631732,11.16154677,1.849546909,10897,3
15,702.7333333,388.4615754,17.80748722,0.215595617,160.0502346,54.40392844,0.427135594,0.253142058,0.647803586,0.143641237,0.742541318,0.221579422,2.66725237,0.488385011,0.8385478,0.5019734,0.20150799,0.13962404,0.103485264,0.062317118,0.0714716,0.052091632,0.05202208,7.47582059,-7.665812911,88.11711691,43.31948835,1490.334116,0.120502192,29866.73584,715.6047663,5,4,2,4,46.60457052,4.533333333,0.323809524,0.165007357,1.928571418,0.295232193,0.223558524,-0.003556871,-1.930156021,0.1258776,0.428571429,6.034155081,43.65963116,7.735412517,2.469887257,10898,2
34,190.0735294,110.0308869,12.53281595,0.165408882,57.07414655,19.12966519,0.685339186,0.109716655,0.64016352,0.119865715,0.914137019,0.052651545,2.664056322,0.490523314,0.3603397,0.25711244,0.13753898,0.11947256,0.09726994,0.07499799,0.059780844,0.06561144,0.051428143,-0.494783552,-3.289657532,105.0743874,46.64262583,2177.087192,0.03733407,39631.27938,830.6551391,10,8,9,7,29.47522199,5,0.151515152,0.105822922,2.040462416,0.142009565,0.210012744,0.101814814,-1.631022172,0.06141042,0.333333333,13.04146257,20.07190326,6.55751877,0.690281272,10899,3
17,1492.588235,763.0252527,21.0438067,0.214348442,172.4044379,66.00307678,0.660898948,0.174740307,0.574781051,0.165456921,0.928127946,0.063417202,2.745098297,0.40859178,0.24483433,0.18954895,0.07531815,0.07755783,0.04086209,0.033759896,0.026013568,0.021125494,0.02122411,6.86172686,3.108601629,121.5872259,61.40261691,1759.168704,0.178083445,53388.41451,914.148196,3,4,5,5,47.63350274,4.470588235,0.279411765,0.285723938,1.467479669,0.155163105,0.284826328,0.13739011,-1.777300619,0.08386362,0.428571429,4.058445114,62.16198431,27.49341205,4.999312401,10900,1
9,307.4444444,306.6137132,60.51744011,0.251933313,154.3740727,99.17087807,0.26417031,0.247887209,0.5985814,0.235350353,0.505212525,0.34145573,2.72030054,0.434099594,0.46925333,0.27931812,0.09924619,0.07566134,0.05768156,0.04190192,0.031216383,0.027315855,0.018777547,61.5523226,-16.44767541,107.8871501,41.0833956,1713.322556,0.694838318,20054.27221,748.9748467,3,4,0,2,46.46769346,4,0.5,0.056048452,2.669117627,0.587947271,0.134029736,0.01719488,-1.712139186,0.03210201,0.666666667,12.04872457,37.00255383,15.00481067,1.195312619,10901,1
